id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
85_20230404_LFX_OK_260_VGF136_F09_1_neg_85	C17H30N6O5	[M - H]-	C17H30N6O5	Amino acids and Peptides	0.7572561502456665	Small peptides	0.8415014147758484	Tripeptides	0.6862084269523621	Oligopeptides	0.5469063520431519	Peptides	0.891991376876831	Amino acids, peptides, and analogues	0.9971581697463989	Carboxylic acids and derivatives	0.9985062479972839	Organic acids and derivatives	0.9997493624687195	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
85_20230404_LFX_OK_260_VGF136_F09_1_neg_85	C17H32N6O6	[M - H2O - H]-	C17H30N6O5	Amino acids and Peptides	0.7572561502456665	Small peptides	0.8415014147758484	Tripeptides	0.6862084269523621	Oligopeptides	0.5469063520431519	Peptides	0.891991376876831	Amino acids, peptides, and analogues	0.9971581697463989	Carboxylic acids and derivatives	0.9985062479972839	Organic acids and derivatives	0.9997493624687195	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
25_20230404_LFX_OK_260_VGF136_F09_1_neg_25	C3Cl2NO10P	[M - H]-	C3Cl2NO10P	Shikimates and Phenylpropanoids	0.0838317722082138	Fatty Acids and Conjugates	0.13931912183761597	Dicarboxylic acids	0.560275673866272	Phosphate esters	0.714565634727478			Phosphate esters	0.714565634727478	Organic phosphoric acids and derivatives	0.7664766311645508	Organic acids and derivatives	0.9968055486679077	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
153_20230404_LFX_OK_260_VGF136_F09_1_neg_153	C30H48O4	[M - H]-	C30H48O4	Terpenoids	0.9585109353065491	Triterpenoids	0.9947744011878967	Oleanane triterpenoids	0.6387389302253723	Triterpenoids	0.9844126105308533			Triterpenoids	0.9844126105308533	Prenol lipids	0.9846975803375244	Lipids and lipid-like molecules	0.9853971600532532	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Triterpenoids; Secondary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
13_20230404_LFX_OK_260_VGF136_F09_1_neg_13	C20H25FN4O5S	[M - H]-	C20H25FN4O5S	Alkaloids	0.6495928764343262	Tryptophan alkaloids	0.47851893305778503	Carboline alkaloids	0.3005931079387665	Fluorobenzenes	0.8779496550559998	Fluorobenzenes	0.8779496550559998	Halobenzenes	0.8845860958099365	Benzene and substituted derivatives	0.8961588740348816	Benzenoids	0.99139004945755	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Halobenzenes; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Aryl fluorides; Fluorobenzenes; Sulfonyls; Diazines; Organofluorides; Organosulfonamides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
17_20230404_LFX_OK_260_VGF136_F09_1_neg_17	C7H6O3	[M - H]-	C7H6O3	Shikimates and Phenylpropanoids	0.8935154676437378	Phenolic acids (C6-C1)	0.9008819460868835	Simple phenolic acids	0.8688772320747375	Salicylic acids	0.6515799164772034	Hydroxybenzoic acid derivatives	0.92397141456604	Benzoic acids and derivatives	0.9619941115379333	Benzene and substituted derivatives	0.9983890056610107	Benzenoids	0.9997829794883728	Organic compounds; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Salicylic acid and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hydroxybenzoic acid derivatives; Benzenediols; Benzene and substituted derivatives; Benzenoids; Salicylic acids; Benzoic acids; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
5_20230404_LFX_OK_260_VGF136_F09_1_neg_5	C4H4BO6P5S3	[M - H]-	C4H4BO6P5S3	Fatty acids	0.6373525857925415	Fatty acyls	0.6701632738113403	Halogenated hydrocarbons	0.5712351202964783	Organic metalloid salts	0.594445526599884			Organic metalloid salts	0.594445526599884	Organic metal salts	0.5938636660575867	Organic salts	0.576271653175354	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organic salts; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
12_20230404_LFX_OK_260_VGF136_F09_1_neg_12	C15H20O8	[M - H]-	C15H20O8	Terpenoids	0.6779199838638306	Sesquiterpenoids	0.8320671916007996	Picrotoxane sesquiterpenoids	0.873867392539978	Diterpene lactones	0.6358940005302429	Diterpene lactones	0.6358940005302429	Terpene lactones	0.619439959526062	Prenol lipids	0.5779446959495544	Lipids and lipid-like molecules	0.5350577235221863	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Gamma butyrolactones; Terpene lactones; Cyclic alcohols and derivatives; Diterpene lactones; Diterpenoids; Secondary alcohols; Tertiary alcohols; Furofurans; Carbonyl compounds; Polyols; Tetrahydrofurans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
73_20230404_LFX_OK_260_VGF136_F09_1_neg_73	C12H18O4	[M - H]-	C12H18O4	Fatty acids	0.7609836459159851	Fatty Acids and Conjugates	0.7796077132225037	Oxo fatty acids	0.648719847202301	Medium-chain keto acids and derivatives	0.759949803352356			Medium-chain keto acids and derivatives	0.759949803352356	Keto acids and derivatives	0.7556213140487671	Organic acids and derivatives	0.9995971322059631	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Keto acids and derivatives; Gamma-keto acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Medium-chain keto acids and derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
36_20230404_LFX_OK_260_VGF136_F09_1_neg_36	C26H34O11	[M + CH2O2 - H]-	C27H36O13	Shikimates and Phenylpropanoids	0.9491099715232849	Lignans	0.9207552671432495	Neolignans	0.466219961643219	Lignan glycosides	0.9722121357917786					Lignan glycosides	0.9722121357917786	Lignans, neolignans and related compounds	0.9266191124916077	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Primary alcohols; Benzofurans; Organooxygen compounds; Lignans, neolignans and related compounds; Hexoses; Lignan glycosides; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; 2-arylbenzofuran flavonoids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Coumarans; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities
36_20230404_LFX_OK_260_VGF136_F09_1_neg_36	C27H36O13	[M - H]-	C27H36O13	Shikimates and Phenylpropanoids	0.9491099715232849	Lignans	0.9207552671432495	Neolignans	0.466219961643219	Lignan glycosides	0.9722121357917786					Lignan glycosides	0.9722121357917786	Lignans, neolignans and related compounds	0.9266191124916077	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Primary alcohols; Organooxygen compounds; Lignans, neolignans and related compounds; Hexoses; Lignan glycosides; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Furanoid lignans; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities
32_20230404_LFX_OK_260_VGF136_F09_1_neg_32	C20H20O11	[M - H]-	C20H20O11	Shikimates and Phenylpropanoids	0.9854702949523926	Flavonoids	0.979631245136261	Dihydroflavonols	0.9255738258361816	Flavonoid-3-O-glycosides	0.9458670020103455	Flavonoid O-glycosides	0.9801343083381653	Flavonoid glycosides	0.9794284701347351	Flavonoids	0.9986529350280762	Phenylpropanoids and polyketides	0.9998194575309753	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Ketones; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Catechols; Chromones; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Flavonoids; Flavans; Flavonoid glycosides; Benzenediols; Flavanonols; Monosaccharides; Flavonoid O-glycosides; Flavanones; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; 1-benzopyrans; Flavonoid-3-O-glycosides; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
67_20230404_LFX_OK_260_VGF136_F09_1_neg_67	C48H60O21	[M - H]-	C48H60O21	Shikimates and Phenylpropanoids	0.9527684450149536	Lignans	0.9856041669845581	Furofuranoid lignans	0.98138427734375	Lignan glycosides	0.9948732256889343					Lignan glycosides	0.9948732256889343	Lignans, neolignans and related compounds	0.9839901924133301	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Lignans, neolignans and related compounds; Lignan glycosides; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Furofurans; Oxolanes; Furofuran lignans; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Tetrahydrofurans; Furanoid lignans; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Dimethoxybenzenes; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; Phenoxy compounds; Chemical entities
67_20230404_LFX_OK_260_VGF136_F09_1_neg_67	C48H64O23	[M - H4O2 - H]-	C48H60O21	Shikimates and Phenylpropanoids	0.9527684450149536	Lignans	0.9856041669845581	Furofuranoid lignans	0.98138427734375	Lignan glycosides	0.9948732256889343					Lignan glycosides	0.9948732256889343	Lignans, neolignans and related compounds	0.9839901924133301	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Lignans, neolignans and related compounds; Lignan glycosides; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Furofurans; Oxolanes; Furofuran lignans; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Tetrahydrofurans; Furanoid lignans; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Dimethoxybenzenes; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities
67_20230404_LFX_OK_260_VGF136_F09_1_neg_67	C48H62O22	[M - H2O - H]-	C48H60O21	Shikimates and Phenylpropanoids	0.9527684450149536	Lignans	0.9856041669845581	Furofuranoid lignans	0.98138427734375	Lignan glycosides	0.9948732256889343					Lignan glycosides	0.9948732256889343	Lignans, neolignans and related compounds	0.9839901924133301	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Lignans, neolignans and related compounds; Lignan glycosides; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Furofurans; Oxolanes; Furofuran lignans; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Furanoid lignans; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Dimethoxybenzenes; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities
217_20230404_LFX_OK_260_VGF136_F09_1_neg_217	C37H66O10	[M - H]-	C37H66O10	Polyketides	0.6894574761390686	Polyethers	0.704323410987854	Polyether ionophores	0.776631772518158	Ketals	0.7124962210655212	Acetals	0.8354869484901428	Ethers	0.9502667188644409	Organooxygen compounds	0.9999915361404419	Organic oxygen compounds	0.9999488592147827	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acids; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Ketals; Organic oxygen compounds; Chemical entities
31_20230404_LFX_OK_260_VGF136_F09_1_neg_31	C15H20O7	[M - H]-	C15H20O7	Terpenoids	0.5546484589576721	Sesquiterpenoids	0.6326603293418884	Prezizaane sesquiterpenoids	0.30795830488204956	Tricarboxylic acids and derivatives	0.5836739540100098			Tricarboxylic acids and derivatives	0.5836739540100098	Carboxylic acids and derivatives	0.9996269941329956	Organic acids and derivatives	0.999966025352478	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Gamma butyrolactones; Cyclic alcohols and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Tricarboxylic acids and derivatives; Tetrahydrofurans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
218_20230404_LFX_OK_260_VGF136_F09_1_neg_218	C21H25FN4O2	[M - H]-	C21H25FN4O2	Alkaloids	0.7373716831207275	Tryptophan alkaloids	0.5959146022796631	Carboline alkaloids	0.5199368596076965	Amino acids	0.6420846581459045	Amino acids and derivatives	0.7528316378593445	Amino acids, peptides, and analogues	0.7582343220710754	Carboxylic acids and derivatives	0.9997367262840271	Organic acids and derivatives	0.9999523162841797	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Halobenzenes; Pyrazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Aryl fluorides; Fluorobenzenes; Monocarboxylic acids and derivatives; Carboxylic acids; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
72_20230404_LFX_OK_260_VGF136_F09_1_neg_72	C15H24O4	[M - H]-	C15H24O4	Terpenoids	0.7241427898406982	Sesquiterpenoids	0.8219274282455444	Arteminisin	0.45071449875831604	Sesquiterpenoids	0.8221911191940308			Sesquiterpenoids	0.8221911191940308	Prenol lipids	0.7989824414253235	Lipids and lipid-like molecules	0.8282957077026367	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Sesquiterpenoids; Tertiary alcohols; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
72_20230404_LFX_OK_260_VGF136_F09_1_neg_72	C15H26O5	[M - H2O - H]-	C15H24O4	Terpenoids	0.7241427898406982	Sesquiterpenoids	0.8219274282455444	Arteminisin	0.45071449875831604	Sesquiterpenoids	0.8221911191940308			Sesquiterpenoids	0.8221911191940308	Prenol lipids	0.7989824414253235	Lipids and lipid-like molecules	0.8282957077026367	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Unsaturated fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Sesquiterpenoids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
72_20230404_LFX_OK_260_VGF136_F09_1_neg_72	C15H28O6	[M - H4O2 - H]-	C15H24O4	Terpenoids	0.7241427898406982	Sesquiterpenoids	0.8219274282455444	Arteminisin	0.45071449875831604	Long-chain fatty acids	0.0052825515158474445	Long-chain fatty acids	0.0052825515158474445	Fatty acids and conjugates	0.4685649573802948	Fatty Acyls	0.32559654116630554	Lipids and lipid-like molecules	0.8282957077026367	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Medium-chain hydroxy acids and derivatives; Organooxygen compounds; Branched fatty acids; Unsaturated fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Tertiary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Long-chain fatty acids; Medium-chain fatty acids; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
96_20230404_LFX_OK_260_VGF136_F09_1_neg_96	C18H28B2O4	[M - H]-	C18H28B2O4	Fatty acids	0.6829520463943481	Fatty Acids and Conjugates	0.35559582710266113	Unsaturated fatty acids	0.3350216746330261	Long-chain fatty acids	0.6394094228744507	Long-chain fatty acids	0.6394094228744507	Fatty acids and conjugates	0.93992680311203	Fatty Acyls	0.9074076414108276	Lipids and lipid-like molecules	0.8976202607154846	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Organometallic compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Organometalloid compounds; Carbonyl compounds; Organoboron compounds; Long-chain fatty acids; Organic salts; Fatty Acyls; Organic oxides; Arsine oxides; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Alkylboranes; Organic oxygen compounds; Alkylarsine oxides; Chemical entities
78_20230404_LFX_OK_260_VGF136_F09_1_neg_78	C20H26O8	[M - H4O2 - H]-	C20H22O6	Shikimates and Phenylpropanoids	0.8913556933403015	Lignans	0.9761829972267151	Dibenzylbutyrolactone lignans	0.9979680180549622	Dibenzylbutyrolactone lignans	0.9996232986450195	9,9'-epoxylignans	0.9996578693389893	Tetrahydrofuran lignans	0.9736543893814087	Furanoid lignans	0.9917709827423096	Lignans, neolignans and related compounds	0.9933277368545532	Organic compounds; Organoheterocyclic compounds; Lactones; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Gamma butyrolactones; Lignans, neolignans and related compounds; Lignan lactones; Tetrahydrofuran lignans; Dibenzylbutyrolactone lignans; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Tetrahydrofurans; 9,9'-epoxylignans; Furanoid lignans; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities
78_20230404_LFX_OK_260_VGF136_F09_1_neg_78	C20H24O7	[M - H2O - H]-	C20H22O6	Shikimates and Phenylpropanoids	0.8913556933403015	Lignans	0.9761829972267151	Dibenzylbutyrolactone lignans	0.9979680180549622	Dibenzylbutyrolactone lignans	0.9996232986450195	9,9'-epoxylignans	0.9996578693389893	Tetrahydrofuran lignans	0.9736543893814087	Furanoid lignans	0.9917709827423096	Lignans, neolignans and related compounds	0.9933277368545532	Organic compounds; Organoheterocyclic compounds; Lactones; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Gamma butyrolactones; Lignans, neolignans and related compounds; Lignan lactones; Tetrahydrofuran lignans; Dibenzylbutyrolactone lignans; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Tetrahydrofurans; 9,9'-epoxylignans; Furanoid lignans; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities
78_20230404_LFX_OK_260_VGF136_F09_1_neg_78	C20H22O6	[M - H]-	C20H22O6	Shikimates and Phenylpropanoids	0.8913556933403015	Lignans	0.9761829972267151	Dibenzylbutyrolactone lignans	0.9979680180549622	Dibenzylbutyrolactone lignans	0.9996232986450195	9,9'-epoxylignans	0.9996578693389893	Tetrahydrofuran lignans	0.9736543893814087	Furanoid lignans	0.9917709827423096	Lignans, neolignans and related compounds	0.9933277368545532	Organic compounds; Organoheterocyclic compounds; Lactones; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Gamma butyrolactones; Lignans, neolignans and related compounds; Lignan lactones; Tetrahydrofuran lignans; Dibenzylbutyrolactone lignans; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Tetrahydrofurans; 9,9'-epoxylignans; Furanoid lignans; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities
123_20230404_LFX_OK_260_VGF136_F09_1_neg_123	C14H37NO7P	[M - H4O2 - H]-	C14H33NO5P	Fatty acids	0.6479257345199585	Glycerophospholipids	0.5577398538589478	Glycerophosphoethanolamines	0.3174586296081543	Amino acids and derivatives	0.7722132205963135	Amino acids and derivatives	0.7722132205963135	Amino acids, peptides, and analogues	0.7722029089927673	Carboxylic acids and derivatives	0.9137002229690552	Organic acids and derivatives	0.9997873902320862	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Phosphoethanolamines; Secondary alcohols; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
