rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
289	1	4	4	N/A	-127.82918393486987	0.9999999999999999	30.38470744408969	C17H14O6	[M - H]-	BJYHZSNSMVEQEH	InChI=1S/C17H14O6/c1-9(18)22-17-15(21)14-12(20)7-11(19)8-13(14)23-16(17)10-5-3-2-4-6-10/h2-8,16-17,19-20H,1H3	3-Acetylpinobanksin	CC(=O)OC1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=CC=C3	2.79999995	148556;9839825;14018799;21159119;100914185	COCONUT:(CNP0254117);KNApSAcK:(8731);Natural Products:(UNPD104412 UNPD52581 UNPD154991);PubChem:(148556 9839825 14018799 21159119 100914185);SuperNatural:(SN00351187 SN00234664 SN00264177);CHEBI:(80490);KEGG:(C16418);PubMed;2304_LOTUS_DNP:(pinobanksin-3-acetate)	3178866	313.0718078613281	199.434	141_20230404_LFX_OK_226_VGF136_C08_1_neg_141
290	1	4	4	N/A	-280.166448964617	0.9999999999999999	30.384707444089685	C17H18O8	[M - H4O2 - H]-	PFLFRLQAJJGQFI	InChI=1S/C17H18O8/c1-24-12-5-8(6-13(25-2)16(12)22)3-4-9(18)14-10(19)7-11(20)15(21)17(14)23/h5-7,19-23H,3-4H2,1-2H3	null	COC1=CC(=CC(=C1O)OC)CCC(=O)C2=C(C(=C(C=C2O)O)O)O	2.20000005	131834553	HMDB:(128210);PubChem:(131834553);PubChem class - bio and metabolites	16777226	313.0718078613281	199.434	141_20230404_LFX_OK_226_VGF136_C08_1_neg_141
291	1	1	1	0.08760091333507272	-11.245002391884622	0.9999999999999999	66.59473246256162	C18H30O3	[M - H]-	LUZSWWYKKLTDHU	InChI=1S/C18H30O3/c1-2-3-4-5-6-8-11-14-17(19)15-12-9-7-10-13-16-18(20)21/h6,8,11,14H,2-5,7,9-10,12-13,15-16H2,1H3,(H,20,21)	9-Oxo-10,12-odda	CCCCCC=CC=CC(=O)CCCCCCCC(=O)O	5.19999981	193923;5283011;9839084;35025211;38346859;40490649;122605051;132892553	HMDB:(4669);SuperNatural:(SN00028454 SN00352489 SN00327528 SN00011321 SN00246258 SN00013525);ZINC bio:(ZINC04655399 ZINC05523704 ZINC27643508 ZINC31155585);additional;MeSH:(193923 5283011);PubMed;2304_LOTUS_DNP:(9-oxooctadeca-10 12-dienoic acid);NORMAN:(NS00018018);COCONUT:(CNP0044852 CNP0191563);Natural Products:(UNPD7901 UNPD96725 UNPD213695 UNPD139988);PubChem:(193923 5283011 9839084 35025211 38346859 40490649 122605051 132892553);CHEBI:(72842 133845 72843);KEGG:(C14766);Training Set	3989870	293.2122802734375	278.336	189_20230404_LFX_OK_226_VGF136_C08_1_neg_189
292	1	4	4	0.0873802631222435	-62.67650454224308	0.9999999999999999	52.87960990656594	C20H32O5	[M - H2O - H]-	UXVRTOKOJOMENI	InChI=1S/C20H32O5/c1-2-3-8-14-18(22)19(23)15-10-7-5-4-6-9-12-17(21)13-11-16-20(24)25/h4-7,9-10,12,15,17-19,21-23H,2-3,8,11,13-14,16H2,1H3,(H,24,25)	Lipoxin	CCCCCC(C(C=CC=CC=CC=CC(CCCC(=O)O)O)O)O	3.0999999	3935;440972;5280915;5353726;6915735;9928453;9975313;13888221;13888222;10338106;26238960;26238962;54377895;54377896;71684476;70678885;71308230;87507231;87375000;90657871;90912025;91185539;92966523;91820100;101703787;129700104;134612785;134689753	HMDB:(5082);SuperNatural:(SN00366592 SN00349398);ZINC bio:(ZINC14781423 ZINC14781429);additional;MeSH:(3935 5280915 5353726 70678885 134612785);Plantcyc:(CPD66-56);PubMed;2304_LOTUS_DNP:(lipoxin);COCONUT:(CNP0403724);Natural Products:(UNPD181644 UNPD40506);PubChem:(3935 440972 5280915 5353726 6915735 9928453 9975313 13888221 13888222 10338106 26238960 26238962 54377895 54377896 71684476 70678885 71308230 87507231 87375000 90657871 90912025 91185539 92966523 91820100 101703787 129700104 134612785 134689753);CHEBI:(6499 63991 67031);PubChem class - bio and metabolites;KEGG:(C06315);PubChem class - safety and toxic;Training Set;Biocyc:(CPD66-54 CPD66-56)	87746926	333.2072448730469	217.787	159_20230404_LFX_OK_226_VGF136_C08_1_neg_159
293	1	4	4	N/A	-83.13270475429256	0.9999999999999999	15.258391517828851	C19H28O2	[M + CH2O2 - H]-	PXYGDTSYXNAVPM	InChI=1S/C19H28O2/c1-18(2)9-4-10-19(3)15-7-5-13(12-17(20)21)11-14(15)6-8-16(18)19/h11-12,15-16H,4-10H2,1-3H3,(H,20,21)	null	CC1(CCCC2(C1CCC3=CC(=CC(=O)O)CCC32)C)C	4.80347967	""	COCONUT:(CNP0282697);Natural Products:(UNPD120212);SuperNatural:(SN00380709);2304_LOTUS_DNP:(Podocarpane diterpenoids)	3178496	333.2072448730469	217.787	159_20230404_LFX_OK_226_VGF136_C08_1_neg_159
294	1	4	4	N/A	-85.0147169816435	0.9999999999999999	52.87960990656594	C20H30O4	[M - H]-	ZCCXCIIULRZQQV	InChI=1S/C20H30O4/c1-6-13(2)16(24-23)12-15-14(3)8-9-17-19(15,4)10-7-11-20(17,5)18(21)22/h6,15-17,23H,1-3,7-12H2,4-5H3,(H,21,22)	null	CC12CCCC(C1CCC(=C)C2CC(C(=C)C=C)OO)(C)C(=O)O	4.80000019	118729322;118729323	PubChem:(118729322 118729323);PubMed;2304_LOTUS_DNP	66	333.2072448730469	217.787	159_20230404_LFX_OK_226_VGF136_C08_1_neg_159
295	1	4	4	N/A	-104.54945884074311	0.9999999999999999	52.87960990656594	C20H34O6	[M - H4O2 - H]-	KFGOFTHODYBSGM	InChI=1S/C20H34O6/c1-2-3-4-7-14(21)10-11-16-17(19(24)13-18(16)23)12-15(22)8-5-6-9-20(25)26/h10-11,14,16-19,21,23-24H,2-9,12-13H2,1H3,(H,25,26)	6-Oxo-PGF1alpha	CCCCCC(C=CC1C(CC(C1CC(=O)CCCCC(=O)O)O)O)O	1.39999998	1866;440860;5280888;5283044;5353360;6434581;12837086;12837090;57359591;57647649;71217034;92209663;102061056;101665350;122164856;124351421;133126647;131704688;131705442	HMDB:(2886);SuperNatural:(SN00402528);ZINC bio:(ZINC04096986);additional;MeSH:(5280888);PubMed;2304_LOTUS_DNP:(6 keto PGF1 α);NORMAN:(NS00016758);COCONUT:(CNP0165075);Natural Products:(UNPD168105);PubChem:(1866 440860 5280888 5283044 5353360 6434581 12837086 12837090 57359591 57647649 71217034 92209663 102061056 101665350 122164856 124351421 133126647 131704688 131705442);CHEBI:(28158 133451);PubChem class - bio and metabolites;KEGG:(C05961);PubChem class - safety and toxic	87859566	333.2072448730469	217.787	159_20230404_LFX_OK_226_VGF136_C08_1_neg_159
296	1	4	4	0.08698427638796753	-26.606604709198997	0.9999999999999999	77.5003931960488	C20H34O4	[M - H]-	SYAWGTIVOGUZMM	InChI=1S/C20H34O4/c1-2-3-12-15-18(21)19(22)16-13-10-8-6-4-5-7-9-11-14-17-20(23)24/h4,6-7,9-10,13,18-19,21-22H,2-3,5,8,11-12,14-17H2,1H3,(H,23,24)	14,15-Dheta	CCCCCC(C(CC=CCC=CCC=CCCCC(=O)O)O)O	4.30000019	133224;5283147;6439526;13213527;11782733;11782734;25320493;40490688;40490689;40490690;86583348;101212676;137349248	HMDB:(2265);SuperNatural:(SN00296348 SN00216164);ZINC bio:(ZINC04655425 ZINC04655426 ZINC04655427 ZINC12495719);2212_Arabidopsis_LOTUS:(Arabidopsis_compound_569);additional;MeSH:(133224 5283147 6439526 11782734);PubMed;2304_LOTUS_DNP:(Hydroxy-hydroperoxyeicosatrienoic acids);COCONUT:(CNP0209839);Natural Products:(UNPD20028);PubChem:(133224 5283147 6439526 13213527 11782733 11782734 25320493 40490688 40490689 40490690 86583348 101212676 137349248);CHEBI:(138006 84029 138592 138591 63966 138003);PubChem class - bio and metabolites;KEGG:(C14775);Training Set	20504942	337.2384033203125	155.584	91_20230404_LFX_OK_226_VGF136_C08_1_neg_91
297	1	4	4	N/A	-47.21951611777406	0.9999999999999999	77.50039319604878	C20H36O5	[M - H2O - H]-	DZUXGQBLFALXCR	InChI=1S/C20H36O5/c1-2-3-6-9-15(21)12-13-17-16(18(22)14-19(17)23)10-7-4-5-8-11-20(24)25/h12-13,15-19,21-23H,2-11,14H2,1H3,(H,24,25)	PGF1beta	CCCCCC(C=CC1C(CC(C1CCCCCCC(=O)O)O)O)O	4.03648996	4957;105061;453448;3080666;5280939;5283070;5353905;6473774;10546890;12314596;12314597;9906717;11164145;11222026;22796047;22806372;26250273;24867277;35022215;52193768;52193770;51666612;51399528;53787856;53787857;53787858;53787859;57369628;57369673;57376761;57903330;71434123;88326195;90905423;117907884;124514557;122176725;124586029;124351297;124351998;127054474;126456329;133122387;131704663;131706835;133635916	HMDB:(2685);SuperNatural:(SN00253055 SN00360013 SN00384891 SN00238893);ZINC bio:(ZINC04097164 ZINC13718949 ZINC13718953 ZINC14819943 ZINC14819945);additional;MeSH:(5280939 5283070 11164145);PubMed;2304_LOTUS_DNP:(prostaglandin f1α);NORMAN:(NS00015161);COCONUT:(CNP0266801);Natural Products:(UNPD140814 UNPD6126 UNPD78729 UNPD52412);PubChem:(4957 105061 453448 3080666 5280939 5283070 5353905 6473774 10546890 12314596 12314597 9906717 11164145 11222026 22796047 22806372 26250273 24867277 35022215 52193768 52193770 51666612 51399528 53787856 53787857 53787858 53787859 57369628 57369673 57376761 57903330 71434123 88326195 90905423 117907884 124514557 122176725 124586029 124351297 124351998 127054474 126456329 133122387 131704663 131706835 133635916);CHEBI:(133421 28852);PubChem class - bio and metabolites;KEGG:(C06475);Training Set	20767086	337.2384033203125	155.584	91_20230404_LFX_OK_226_VGF136_C08_1_neg_91
298	1	4	4	N/A	-75.91802525805622	0.9999999999999999	60.93137058158218	C19H32O2	[M + CH2O2 - H]-	CNIDZCYLBMSLGW	InChI=1S/C19H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(20)21/h3-4,6-7,9-10H,2,5,8,11-18H2,1H3,(H,20,21)	null	CCC=CCC=CCC=CCCCCCCCCC(=O)O	6.31195211	24728735;134724496	COCONUT:(CNP0276731);PubChem:(24728735 134724496);SuperNatural:(SN00021147);ZINC bio:(ZINC14984556)	3153922	337.2384033203125	155.584	91_20230404_LFX_OK_226_VGF136_C08_1_neg_91
299	1	4	4	N/A	-123.0713292123049	0.9999999999999999	77.50039319604878	C20H38O6	[M - H4O2 - H]-	NRXYKCLIMLPUIO	InChI=1S/C20H38O6/c1-15(25-20-18(22)14-17(21)16(2)26-20)12-10-8-6-4-3-5-7-9-11-13-19(23)24/h15-18,20-22H,3-14H2,1-2H3,(H,23,24)	null	CC1C(CC(C(O1)OC(C)CCCCCCCCCCCC(=O)O)O)O	4.19999981	71528903;86289695;132282441	COCONUT:(CNP0182979);PubChem:(71528903 86289695 132282441);CHEBI:(78962 139659)	2097186	337.2384033203125	155.584	91_20230404_LFX_OK_226_VGF136_C08_1_neg_91
300	1	4	4	0.08644005307453173	-122.60510669813195	0.9999999999999999	28.105235900740634	C20H32O7	[M - H4O2 - H]-	ZOMSIHPATHBPLP	InChI=1S/C20H32O7/c21-14(7-5-6-10-20(26)27)11-12-16-15(17(22)13-18(16)23)8-3-1-2-4-9-19(24)25/h1,3,15-18,22-23H,2,4-13H2,(H,24,25)(H,26,27)	19-carboxy-13,14-dihydro-20-nor-15-oxo-PGF2alpha	C1C(C(C(C1O)CC=CCCCC(=O)O)CCC(=O)CCCCC(=O)O)O	0.899999976	71581109	PubChem:(71581109);CHEBI:(73974)	34	347.1861267089844	208.133	149_20230404_LFX_OK_226_VGF136_C08_1_neg_149
301	1	4	4	N/A	-127.51265326550416	0.9999999999999999	28.105235900740634	C20H28O5	[M - H]-	CPTWPKCLDUXOKW	InChI=1S/C20H28O5/c21-17-10-6-2-1-3-7-12-18(22)13-8-4-5-9-14-19(23)15-11-16-20(24)25/h3-5,7-9,13-14,17,19,23H,1-2,6,10-12,15-16H2,(H,24,25)	null	C(CCC=O)CC=CCC(=O)C=CC=CC=CC(CCCC(=O)O)O	2.29999995	122164847;122164848	HMDB:(60094);PubChem:(122164847 122164848);CHEBI:(133436 134520);PubChem class - bio and metabolites	16777258	347.1861267089844	208.133	149_20230404_LFX_OK_226_VGF136_C08_1_neg_149
302	1	4	4	N/A	-136.75824007052802	0.9999999999999999	28.105235900740634	C20H30O6	[M - H2O - H]-	SXWGPVJGNOLNHT	InChI=1S/C20H30O6/c21-17(11-6-2-1-3-9-15-19(23)24)12-7-4-5-8-13-18(22)14-10-16-20(25)26/h2,4-8,12-13,17-18,21-22H,1,3,9-11,14-16H2,(H,23,24)(H,25,26)	20-carboxy-LTB4	C(CCC(=O)O)CC=CCC(C=CC=CC=CC(CCCC(=O)O)O)O	2.4000001	1588;133471;5280877;5353321;44208861;71771389;92222663;95065610;95065611;102571791;124519201;124519202	HMDB:(6059);SuperNatural:(SN00216619);ZINC bio:(ZINC04632132);additional;MeSH:(5280877 44208861);PubMed;2304_LOTUS_DNP:(20-carboxy-LTB4);COCONUT:(CNP0230002);PubChem:(1588 133471 5280877 5353321 44208861 71771389 92222663 95065610 95065611 102571791 124519201 124519202);CHEBI:(90722 27562);PubChem class - bio and metabolites;KEGG:(C05950);PubChem class - safety and toxic;Training Set	87581038	347.1861267089844	208.133	149_20230404_LFX_OK_226_VGF136_C08_1_neg_149
303	1	4	4	N/A	-210.98201227719537	0.9999999999999999	28.10523590074063	C19H26O3	[M + CH2O2 - H]-	INSCQOHOPLVITJ	InChI=1S/C19H26O3/c1-2-3-4-5-6-7-8-9-10-11-12-14-17-22-18-15-13-16-19(20)21/h3-4,6-7,9-10,15,18H,2,5,8,11-13,16H2,1H3,(H,20,21)	null	CCC=CCC=CCC=CCCC#COC=CCCC(=O)O	4.9000001	9919276;9919277;9919278	COCONUT:(CNP0272665);Natural Products:(UNPD34397 UNPD147921 UNPD150847);PubChem:(9919276 9919277 9919278);2304_LOTUS_DNP:(Unsaturated fatty acids)	2129922	347.1861267089844	208.133	149_20230404_LFX_OK_226_VGF136_C08_1_neg_149
304	1	1	1	0.08571197639875332	-165.6060009284777	0.9999999999999999	57.651072865931894	C16H24O5	[M - H]-	NFYGKJDVOAYRIF	InChI=1S/C16H24O5/c1-9-4-5-12(17)10(2)7-14-15(13(18)6-9)11(8-20-3)16(19)21-14/h6,11-15,17-18H,2,4-5,7-8H2,1,3H3	null	CC1=CC(C2C(CC(=C)C(CC1)O)OC(=O)C2COC)O	1.50562739	""	COCONUT:(CNP0120549);Natural Products:(UNPD80787);SuperNatural:(SN00393679);2304_LOTUS_DNP:(Germacrane sesquiterpenoids)	3178496	295.1549987792969	185.389	125_20230404_LFX_OK_226_VGF136_C08_1_neg_125
305	1	4	4	0.08508581840297934	-40.95596442597992	0.9999999999999999	30.453229993196512	C18H28O2	[M + CH2O2 - H]-	JIWBIWFOSCKQMA	InChI=1S/C18H28O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h3-4,6-7,9-10,12-13H,2,5,8,11,14-17H2,1H3,(H,19,20)	stearidonate	CCC=CCC=CCC=CCC=CCCCCC(=O)O	5.19999981	163841;5282837;5312508;22486337;25245840;44184145;57518576;87131704;90375516;124928630;124351439	HMDB:(6547);SuperNatural:(SN00266346 SN00253014 SN00357194);ZINC bio:(ZINC12496917 ZINC13551720);additional;MeSH:(163841 5282837 5312508);Plantcyc:(CPD-12653);PubMed;2304_LOTUS_DNP:(stearidonic acid);NORMAN:(NS00010575);COCONUT:(CNP0156231);Natural Products:(UNPD61521 UNPD25743 UNPD228681 UNPD1973);PubChem:(163841 5282837 5312508 22486337 25245840 44184145 57518576 87131704 90375516 124928630 124351439);YMDB Mine;CHEBI:(77222 32389);PubChem class - bio and metabolites;KEGG:(C16300);Training Set;Biocyc:(CPD-12653 CPD-21048)	34380638574	321.2071838378906	221.484	163_20230404_LFX_OK_226_VGF136_C08_1_neg_163
306	1	4	4	N/A	-149.60371137861458	0.9999999999999999	71.68143926287148	C19H32O5	[M - H2O - H]-	WMKKADBZEXUCFP	InChI=1S/C19H32O5/c1-3-11-17(21)18(22)14-10-9-13-16(20)12-7-5-4-6-8-15-19(23)24-2/h9,13,16-18,20-22H,3-8,11-12,15H2,1-2H3	null	CCCC(O)C(O)C#CC=CC(O)CCCCCCCC(=O)OC	3.7439579023644	""	""	0	321.2071838378906	221.484	163_20230404_LFX_OK_226_VGF136_C08_1_neg_163
307	1	4	4	N/A	-150.6036156991099	0.9999999999999999	71.68143926287149	C19H30O4	[M - H]-	NHDDMNAEKMWBCS	InChI=1S/C19H30O4/c1-12-7-8-16-18(4,5)10-9-17(23-14(3)21)19(16,6)15(12)11-22-13(2)20/h15-17H,1,7-11H2,2-6H3	null	CC(=O)OCC1C(=C)CCC2C1(C(CCC2(C)C)OC(=O)C)C	3.67156982	""	COCONUT:(CNP0333535);Natural Products:(UNPD99311);SuperNatural:(SN00395675);2304_LOTUS_DNP:(Drimane sesquiterpenoids)	3178496	321.2071838378906	221.484	163_20230404_LFX_OK_226_VGF136_C08_1_neg_163
308	1	4	4	N/A	-169.88971129721457	0.9999999999999999	71.68143926287148	C19H34O6	[M - H4O2 - H]-	XUGAOOQYBZSMCP	InChI=1S/C19H34O6/c1-14(24-19-17(21)13-16(20)15(2)25-19)11-9-7-5-3-4-6-8-10-12-18(22)23/h10,12,14-17,19-21H,3-9,11,13H2,1-2H3,(H,22,23)	null	CC1C(CC(C(O1)OC(C)CCCCCCCCC=CC(=O)O)O)O	3.5999999	86289692;132282432	COCONUT:(CNP0083154);PubChem:(86289692 132282432);CHEBI:(78959 139650)	2097186	321.2071838378906	221.484	163_20230404_LFX_OK_226_VGF136_C08_1_neg_163
309	1	4	4	0.08477555791711903	-29.71985687110724	0.9999999999999999	15.025468307673489	C15H10O5	[M - H]-	RHMXXJGYXNZAPX	InChI=1S/C15H10O5/c1-6-2-8-12(10(17)3-6)15(20)13-9(14(8)19)4-7(16)5-11(13)18/h2-5,16-18H,1H3	Archin-d4	CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)O	2.70000005	3220;10016053;25201450;46781449;71316319	HMDB:(35214);SuperNatural:(SN00003526);ZINC bio:(ZINC03824868);2212_Arabidopsis_LOTUS:(Arabidopsis_compound_857);additional;HSDB:(518-82-1);MeSH:(3220);Plantcyc:(CPD-8215);PubMed;2304_LOTUS_DNP:(emodin);NORMAN:(NS00014575);COCONUT:(CNP0076316 CNP0191322);KNApSAcK:(555);Natural Products:(UNPD115803);PubChem:(3220 10016053 25201450 46781449 71316319);CHEBI:(42223 77659);PubChem class - bio and metabolites;KEGG:(C10343);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CPD-8215)	121564030	269.0455322265625	226.099	164_20230404_LFX_OK_226_VGF136_C08_1_neg_164
310	1	4	4	N/A	-40.14777450051792	0.9999999999999999	15.025468307673487	C14H8O3	[M + CH2O2 - H]-	BTLXPCBPYBNQNR	InChI=1S/C14H8O3/c15-11-7-3-6-10-12(11)14(17)9-5-2-1-4-8(9)13(10)16/h1-7,15H	Ambcb5134246	C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=CC=C3)O	2.41062093	8512;21601477;138396009	SuperNatural:(SN00156831);ZINC bio:(ZINC03875850);additional;HSDB:(129-43-1);MeSH:(8512);PubMed;2304_LOTUS_DNP:(hydroxyanthraquinone);NORMAN:(NS00014407);COCONUT:(CNP0314618);KNApSAcK:(38191);Natural Products:(UNPD159238);PubChem:(8512 21601477 138396009);CHEBI:(28877);PubChem class - bio and metabolites;KEGG:(C02980);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-3301)	87878518	269.0455322265625	226.099	164_20230404_LFX_OK_226_VGF136_C08_1_neg_164
311	1	4	4	N/A	-79.84978601214591	0.9999999999999999	15.025468307673487	C15H12O6	[M - H2O - H]-	KNXAGUANLPVZSV	InChI=1S/C15H12O6/c1-7-5-10(17)13(11(18)6-7)14(19)12-8(15(20)21)3-2-4-9(12)16/h2-6,16-18H,1H3,(H,20,21)	2-(2,6-dihydroxy-4-methylbenzoyl)-3-hydroxybenzoic acid	CC1=CC(=C(C(=C1)O)C(=O)C2=C(C=CC=C2O)C(=O)O)O	2.5999999	74015882	COCONUT:(CNP0275883);Natural Products:(UNPD226348);PubChem:(74015882);2304_LOTUS_DNP:(Benzophenones)	2129922	269.0455322265625	226.099	164_20230404_LFX_OK_226_VGF136_C08_1_neg_164
312	1	4	4	N/A	-125.12345128025993	0.9999999999999999	15.025468307673487	C15H14O7	[M - H4O2 - H]-	SBZWTSHAFILOTE	InChI=1S/C15H14O7/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6/h1-5,13-21H	Resivit	C1=CC(=C(C=C1C2C(C(C3=C(C=C(C=C3O2)O)O)O)O)O)O	0.53420186	71629;155206;440833;445881;11208959;51371467;51377540;56679629;59024524;69378103	SuperNatural:(SN00394616 SN00234107 SN00157852 SN00244281);ZINC bio:(ZINC00000419 ZINC00968223 ZINC03591028 ZINC04096940);2212_Arabidopsis_LOTUS:(Arabidopsis_compound_128);MeSH:(71629);Plantcyc:(ALPHA-N-DIACETYLNEURAMINYL-23-BETA-D-ETC CPD-590);PubMed;2304_LOTUS_DNP:(Flavandiols (Leucoanthocyanidins));NORMAN:(NS00065837);COCONUT:(CNP0295674);KNApSAcK:(8991);Natural Products:(UNPD16585 UNPD18506 UNPD65220);PubChem:(71629 155206 440833 445881 11208959 51371467 51377540 56679629 59024524 69378103);CHEBI:(15758 11412);PubChem class - bio and metabolites;KEGG:(C05906);YMDB:(1726);Training Set;Biocyc:(CPD-19095 CPD-590)	20441462	269.0455322265625	226.099	164_20230404_LFX_OK_226_VGF136_C08_1_neg_164
313	1	4	4	0.08443667111377004	-30.492339071358895	0.9999999999999999	41.97975107638693	C16H12O5	[M - H]-	YSINCDVRUMTOPK	InChI=1S/C16H12O5/c1-20-13-6-11(18)7-14-15(13)16(19)12(8-21-14)9-2-4-10(17)5-3-9/h2-8,17-18H,1H3	Isoprunetin	COC1=CC(=CC2=C1C(=O)C(=CO2)C3=CC=C(C=C3)O)O	2.4000001	5748551	COCONUT:(CNP0347540);KNApSAcK:(9452);Natural Products:(UNPD76226);PubChem:(5748551);SuperNatural:(SN00019776);ZINC bio:(ZINC13124366);additional;PubChem class - safety and toxic;Training Set;PubMed;2304_LOTUS_DNP:(5-O-methylgenistein);KEGG Mine	8660770898	283.06109619140625	114.051	41_20230404_LFX_OK_226_VGF136_C08_1_neg_41
314	1	4	4	N/A	-49.42233817580009	0.9999999999999999	35.19513386768823	C15H10O3	[M + CH2O2 - H]-	FKGIMVVHGSRHAU	InChI=1S/C15H10O3/c1-8-5-6-9-11(7-8)15(18)13-10(14(9)17)3-2-4-12(13)16/h2-7,16H,1H3	Barleriaquinone I	CC1=CC2=C(C=C1)C(=O)C3=C(C2=O)C(=CC=C3)O	2.89399791	155237	COCONUT:(CNP0331809);Natural Products:(UNPD96876);PubChem:(155237);SuperNatural:(SN00307355);ZINC bio:(ZINC06071310);MeSH:(155237);PubMed;2304_LOTUS_DNP:(Barleriaquinone I);KEGG Mine	8593121350	283.06109619140625	114.051	41_20230404_LFX_OK_226_VGF136_C08_1_neg_41
315	1	4	4	N/A	-76.15860496455419	0.9999999999999999	41.97975107638694	C16H14O6	[M - H2O - H]-	DSAJORLEPQBKDA	InChI=1S/C16H14O6/c1-21-9-5-12(19)16-13(20)7-14(22-15(16)6-9)8-2-3-10(17)11(18)4-8/h2-6,14,17-19H,7H2,1H3	Sterubin	COC1=CC(=C2C(=O)CC(OC2=C1)C3=CC(=C(C=C3)O)O)O	2.4000001	1268275;1268276;4872981	COCONUT:(CNP0214035);KNApSAcK:(8304);Natural Products:(UNPD101049);PubChem:(1268275 1268276 4872981);SuperNatural:(SN00001973 SN00001972);ZINC bio:(ZINC01081534 ZINC01081535);additional;MeSH:(1268276 4872981);Training Set;PubMed;2304_LOTUS_DNP:(sterubin);KEGG Mine	8593662038	283.06109619140625	114.051	41_20230404_LFX_OK_226_VGF136_C08_1_neg_41
316	1	4	4	N/A	-130.56427434033267	0.9999999999999999	41.97975107638694	C16H16O7	[M - H4O2 - H]-	HKGBKUNKZHUFOT	InChI=1S/C16H16O7/c1-23-12-7-10(18)6-11(19)13(12)15(21)16(22)14(20)8-2-4-9(17)5-3-8/h2-7,14,16-20,22H,1H3	null	COC1=CC(=CC(=C1C(=O)C(C(C2=CC=C(C=C2)O)O)O)O)O	1.29999995	71502609;102501334	COCONUT:(CNP0179958);Natural Products:(UNPD221124);PubChem:(71502609 102501334)	2129922	283.06109619140625	114.051	41_20230404_LFX_OK_226_VGF136_C08_1_neg_41
317	1	4	4	0.08359684552182976	-23.806790190996725	0.9999999999999999	31.194692818495337	C17H14O7	[M - H]-	DDNPCXHBFYJXBJ	InChI=1S/C17H14O7/c1-22-16-10(19)7-11-12(13(16)20)14(21)17(23-2)15(24-11)8-3-5-9(18)6-4-8/h3-7,18-20H,1-2H3	trihydroxy-flavone	COC1=C(C2=C(C=C1O)OC(=C(C2=O)OC)C3=CC=C(C=C3)O)O	2.79999995	5352032	SuperNatural:(SN00005759);ZINC bio:(ZINC03870887);additional;MeSH:(5352032);PubMed;2304_LOTUS_DNP:(Flavonols);COCONUT:(CNP0379198);KNApSAcK:(4596);Natural Products:(UNPD58403);PubChem:(5352032);PubChem class - safety and toxic;Training Set;KEGG Mine	8660770902	329.0666809082031	160.578	99_20230404_LFX_OK_226_VGF136_C08_1_neg_99
318	1	4	4	N/A	-48.63802383451172	0.9999999999999999	31.194692818495337	C16H12O5	[M + CH2O2 - H]-	UAESYLAPUNIHOF	InChI=1S/C16H12O5/c1-20-11-6-7-12-13(8-11)21-16(15(19)14(12)18)9-2-4-10(17)5-3-9/h2-8,17,19H,1H3	5-Deoxyrhamnocitrin	COC1=CC2=C(C=C1)C(=O)C(=C(O2)C3=CC=C(C=C3)O)O	2.62230182	5319452	COCONUT:(CNP0316658);KNApSAcK:(4541);Natural Products:(UNPD76383);PubChem:(5319452);SuperNatural:(SN00159226);PubMed;2304_LOTUS_DNP:(5-deoxyrhamnocitrin);KEGG Mine	8593113170	329.0666809082031	160.578	99_20230404_LFX_OK_226_VGF136_C08_1_neg_99
319	1	4	4	N/A	-85.44887124918795	0.9999999999999999	31.194692818495334	C17H16O8	[M - H2O - H]-	GDFJDKATIDQVKX	InChI=1S/C17H16O8/c1-21-10-5-7-12(19)11-9(6-8(18)15(22-2)13(11)20)25-14(7)17(24-4)16(10)23-3/h5-6,18,20H,1-4H3	null	COC1=C(C(=C2C(=C1)C(=O)C3=C(O2)C=C(C(=C3O)OC)O)OC)OC	2.70000005	91189315	PubChem:(91189315);PubMed;2304_LOTUS_DNP:(Plant xanthones)	66	329.0666809082031	160.578	99_20230404_LFX_OK_226_VGF136_C08_1_neg_99
